Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,++,3343,1961,1382,377,787,974,1205,377,452,629,679,529,472,204,7,323,330,993,1061,960,275,1105,1612,301,450,653,409,461,118,179,773,301,1776,417,703,221,178,917,185,1032,1161,587,1150.0,638.0,969,253,631,2390,512,404,1611,681,63,2384,959,812,1428,1104,2881,222,216,1014,56,2242,31,3343,0,0,0,2543,800,0,0,1727,1532,2233,1060,1396,924,742,1994,1293,54,2894,436,1806,897,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.12,0.15,0.1,0.11,0.12,0.14,0.11,0.11,0.11,0.14,0.14,0.13,0.11,0.08,0.09,0.09,0.09,0.12,0.14,0.11,0.06,0.09,0.19,0.12,0.2,0.21,0.12,0.08,0.08,0.1,0.1,0.12,0.13,0.12,0.12,0.12,0.08,0.11,0.11,0.12,0.13,0.11,0.12,0.12,0.12,0.12,0.09,0.13,0.07,0.1,0.12,0.27,0.28,0.13,0.1,0.1,0.11,0.15,0.14,0.08,0.05,0.1,0.04,0.14,0.05,1,- ,- ,- ,0.66,0.06,- ,- ,0.15,0.1,0.14,0.1,0.19,0.09,0.15,0.59,0.1,- ,0.12,0.1,0.16,0.08,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,+,9982,5009,4973,1570,2594,2642,3176,1570,1715,1745,1775,1399,1236,541,14,776,789,2733,2836,3623,1196,4158,3358,1078,868,1282,1388,2181,491,621,2073,1078,5002,1393,2351,579,514,2899,545,3019,3377,1656,3228.0,2005.0,3092,700,2682,6365,1966,1331,5195,1030,91,6665,3317,2634,4650,2683,8057,912,920,3754,275,5830,123,0,9982,0,0,865,5327,1999,1791,4299,5160,5794,3811,2887,3626,1711,873,5709,3360,8711,1214,4389,3927,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.36,0.37,0.34,0.43,0.4,0.37,0.29,0.43,0.42,0.38,0.37,0.34,0.3,0.2,0.16,0.22,0.22,0.34,0.38,0.42,0.25,0.35,0.39,0.44,0.4,0.42,0.41,0.36,0.32,0.35,0.27,0.44,0.35,0.42,0.39,0.31,0.22,0.34,0.32,0.35,0.38,0.29,0.34,0.39,0.4,0.33,0.4,0.35,0.28,0.33,0.4,0.41,0.41,0.36,0.36,0.32,0.37,0.37,0.39,0.34,0.23,0.37,0.19,0.37,0.21,- ,1,- ,- ,0.22,0.44,0.41,0.25,0.37,0.35,0.37,0.34,0.38,0.37,0.36,0.26,0.43,0.3,0.37,0.29,0.39,0.35,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,7574,3550,4025,844,1722,1943,3066,844,1046,1297,1322,1183,1152,731,16,986,1003,2284,2107,2181,1247,3476,2141,550,521,697,991,1792,416,399,2209,550,4064,798,1463,524,650,2189,447,2430,2432,1522,2679.0,1313.0,2060,511,1894,4985,2034,1232,3472,526,37,5162,2413,2332,3357,1881,5349,796,1209,2853,359,4197,166,0,0,7574,0,451,3887,1601,1636,3169,3956,4314,3001,1891,2768,1273,452,4066,3025,6305,1207,2838,3341,1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.27,0.26,0.28,0.23,0.27,0.28,0.28,0.23,0.25,0.28,0.28,0.29,0.28,0.28,0.19,0.28,0.27,0.28,0.28,0.25,0.27,0.3,0.25,0.23,0.24,0.23,0.29,0.3,0.27,0.23,0.29,0.23,0.29,0.24,0.25,0.28,0.27,0.26,0.27,0.28,0.28,0.27,0.28,0.26,0.27,0.24,0.28,0.27,0.29,0.31,0.27,0.21,0.17,0.27,0.26,0.28,0.27,0.26,0.26,0.29,0.29,0.28,0.26,0.26,0.28,- ,- ,1,- ,0.12,0.32,0.33,0.23,0.28,0.27,0.28,0.27,0.25,0.28,0.27,0.13,0.31,0.27,0.27,0.29,0.26,0.29,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,--,7132,3004,4128,850,1367,1473,3442,850,894,928,1018,1006,1282,1154,47,1481,1527,2110,1532,1962,1977,3049,1406,507,345,425,591,1571,504,571,2618,507,3333,724,1431,558,1030,2522,497,2171,1886,1864,2434.0,1188.0,1646,660,1554,4664,2538,1042,2744,293,30,4481,2651,2430,3069,1620,4177,774,1786,2563,711,3580,278,0,0,0,7132,17,2138,1284,3692,2249,4057,3301,3280,1337,2510,1072,52,2201,4819,5631,1376,2072,3209,1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.25,0.22,0.28,0.23,0.21,0.21,0.32,0.23,0.22,0.2,0.21,0.24,0.31,0.44,0.56,0.41,0.42,0.26,0.2,0.22,0.42,0.26,0.17,0.21,0.16,0.14,0.18,0.26,0.33,0.32,0.34,0.21,0.23,0.22,0.24,0.29,0.43,0.29,0.3,0.25,0.21,0.33,0.26,0.23,0.21,0.31,0.23,0.25,0.36,0.26,0.21,0.11,0.14,0.24,0.28,0.3,0.25,0.22,0.21,0.29,0.43,0.25,0.51,0.23,0.46,- ,- ,- ,1,- ,0.18,0.26,0.52,0.2,0.28,0.21,0.29,0.18,0.26,0.22,0.02,0.16,0.43,0.24,0.32,0.19,0.28,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
