Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Indépendants,2184,1360,823,51,609,964,560,51,339,543,691,454,92,14,0,21,21,659,1001,503,166,954,1029,0,2184,0,0,0,0,0,0,0,1410,311,259,159,35,329,124,606,1115,242,703.0,462.0,777,100,543,1513,302,248,1132,422,35,1701,483,710,924,550,1920,175,83,734,19,1404,27,450,868,521,345,451,1071,337,325,905,1212,1169,981,586,703,512,412,1135,634,1936,235,976,783,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Self-employed,0.08,0.1,0.06,0.01,0.1,0.14,0.05,0.01,0.08,0.12,0.14,0.11,0.02,- ,- ,0.01,0.01,0.08,0.13,0.06,0.04,0.08,0.12,- ,1,- ,- ,- ,- ,- ,- ,- ,0.1,0.09,0.04,0.08,0.01,0.04,0.07,0.07,0.13,0.04,0.08,0.09,0.1,0.05,0.08,0.08,0.04,0.06,0.09,0.17,0.16,0.09,0.05,0.09,0.07,0.08,0.09,0.06,0.02,0.07,0.01,0.09,0.05,0.13,0.09,0.07,0.05,0.12,0.09,0.07,0.05,0.08,0.08,0.07,0.09,0.08,0.07,0.11,0.12,0.09,0.06,0.08,0.06,0.09,0.07,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Salariés,12440,6466,5974,1016,4482,4845,2098,1016,2810,3285,3232,1828,195,75,3,102,104,2546,5273,4517,907,6199,5083,0,0,3057,3379,6005,0,0,0,0,6896,1958,2440,826,202,2704,763,3249,5606,1794,3548.0,2929.0,4169,763,3195,8218,2793,1806,6159,1200,108,8079,4362,3474,5520,3434,10890,1016,488,5317,134,6874,116,1523,4851,3480,2587,1685,5996,2101,2658,5414,6447,7327,4721,3379,4637,2223,1506,6442,4437,10999,1358,5136,5192,1905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Employed,0.44,0.48,0.41,0.28,0.69,0.69,0.19,0.28,0.69,0.71,0.68,0.44,0.05,0.03,0.03,0.03,0.03,0.31,0.7,0.52,0.19,0.53,0.6,- ,- ,1,1,1,- ,- ,- ,- ,0.49,0.59,0.41,0.44,0.09,0.32,0.46,0.38,0.63,0.32,0.37,0.57,0.54,0.36,0.47,0.45,0.4,0.45,0.47,0.47,0.49,0.43,0.47,0.42,0.44,0.47,0.53,0.38,0.12,0.52,0.1,0.43,0.19,0.46,0.48,0.46,0.36,0.43,0.49,0.43,0.37,0.47,0.44,0.47,0.42,0.45,0.47,0.46,0.45,0.48,0.39,0.47,0.32,0.46,0.46,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Non actifs,13407,5697,7709,2574,1379,1223,8231,2574,958,772,872,1836,3854,2541,81,3443,3524,4914,1262,3707,3621,4635,2406,2435,0,0,0,0,1528,1771,7672,2435,5870,1063,3250,896,2136,5495,787,4797,2136,3594,5240.0,1752.0,2821,1261,3024,8672,3955,1957,5731,908,79,8912,4495,4024,6059,3304,7654,1513,3561,4134,1247,7572,455,1371,4263,3573,4200,1740,5085,2445,4137,5126,7045,7146,5451,3545,4488,2064,1453,5691,6187,10606,2639,4994,5399,2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not working,0.48,0.42,0.53,0.71,0.21,0.17,0.76,0.71,0.23,0.17,0.18,0.45,0.93,0.97,0.97,0.96,0.96,0.61,0.17,0.42,0.77,0.39,0.28,1,- ,- ,- ,- ,1,1,1,1,0.41,0.32,0.55,0.48,0.9,0.64,0.47,0.55,0.24,0.64,0.55,0.34,0.36,0.59,0.45,0.47,0.56,0.49,0.44,0.36,0.35,0.48,0.48,0.49,0.49,0.45,0.38,0.56,0.86,0.41,0.89,0.48,0.76,0.41,0.43,0.47,0.59,0.45,0.42,0.5,0.58,0.45,0.48,0.46,0.49,0.47,0.46,0.43,0.43,0.43,0.55,0.45,0.62,0.45,0.47,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
