Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,"Homme 
15-24","Homme 
25-39","Homme 
40-54","Homme 
55+","Femme 
15-24","Femme 
25-39","Femme 
40-54","Femme 
55+",Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,1-3 jours,4-7 jours,Jamais,2h30 ou moins,2h31 à 5h30,5h31 à 8h30,8h31 ou plus,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,Male 15-24,Male 25-39,Male 40-54,Male 55+,Female 15-24,Female 25-39,Female 40-54,Female 55+,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,1-3 days,4-7 days,Never,2h30 or less,2h31 to 5h30,5h31 to 8h30,8h31 or more,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,19982,10334,9648,3110,5069,5171,6632,3110,3291,3469,3480,2785,2578,1269,25,1826,1851,5420,5582,7129,2312,8124,7038,2206,1731,2606,2585,4335,775,1215,4528,2206,10003,2610,4765,1231,1141,6026,1110,6090,6523,3589,6599.0,3830.0,5965,1188,4189,14110,4155,2703,9924,2235,188,13536,6447,6099,8959,4918,16135,1732,1865,7080,587,12080,236,2674,7554,5493,4261,3110,9153,3505,4215,8762,10029,12048,7176,5614,7378,3410,2692,10081,7130,17687,2173,8448,7996,3206,1694,2685,2738,3217,1415,2384,2433,3415,1990,9126,3945,4898,3840,8375,5782,1933,4918,10868,4196,0,5022,13244,1607,3395,8430,5761,2041,1535,18424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans un centre de fitness ou de remise en forme,2915,1378,1537,675,960,637,643,675,678,519,400,301,250,92,2,147,149,576,701,1489,164,943,1261,514,254,539,470,529,80,128,400,514,1207,431,1024,121,86,1066,165,796,843,489,891.0,627.0,908,115,467,2273,421,331,1548,430,44,1911,1004,767,1174,974,2714,128,71,1130,32,1737,15,530,1205,747,432,590,1331,462,532,1420,1340,1903,917,923,985,573,504,1521,879,2702,202,1438,1068,389,344,485,294,254,330,474,344,388,385,2234,257,39,476,1401,658,371,688,2050,177,0,693,2031,167,418,1165,948,327,287,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,At a health or fitness centre,0.15,0.13,0.16,0.22,0.19,0.12,0.1,0.22,0.21,0.15,0.11,0.11,0.1,0.07,0.08,0.08,0.08,0.11,0.13,0.21,0.07,0.12,0.18,0.23,0.15,0.21,0.18,0.12,0.1,0.11,0.09,0.23,0.12,0.17,0.21,0.1,0.08,0.18,0.15,0.13,0.13,0.14,0.13,0.16,0.15,0.1,0.11,0.16,0.1,0.12,0.16,0.19,0.23,0.14,0.16,0.13,0.13,0.2,0.17,0.07,0.04,0.16,0.06,0.14,0.06,0.2,0.16,0.14,0.1,0.19,0.15,0.13,0.13,0.16,0.13,0.16,0.13,0.16,0.13,0.17,0.19,0.15,0.12,0.15,0.09,0.17,0.13,0.12,0.2,0.18,0.11,0.08,0.23,0.2,0.14,0.11,0.19,0.24,0.07,0.01,0.12,0.17,0.11,0.19,0.14,0.19,0.04,- ,0.14,0.15,0.1,0.12,0.14,0.16,0.16,0.19,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans un club de sport,2579,1541,1038,654,657,629,639,654,432,422,431,274,226,140,0,185,185,510,696,1188,184,783,1066,513,252,416,332,491,55,105,415,513,1227,332,751,125,88,843,121,683,877,393,740.0,448.0,998,105,423,1990,286,274,1477,434,19,1728,851,764,1175,640,2348,120,97,695,34,1844,6,408,1156,652,363,470,1192,488,429,1314,1142,1733,748,784,990,448,415,1357,801,2427,143,1215,990,349,442,403,397,299,212,254,232,340,273,2081,177,48,537,1304,494,237,671,1817,91,0,653,1768,150,384,1108,742,329,629,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,At a sport club ,0.13,0.15,0.11,0.21,0.13,0.12,0.1,0.21,0.13,0.12,0.12,0.1,0.09,0.11,0.01,0.1,0.1,0.09,0.12,0.17,0.08,0.1,0.15,0.23,0.15,0.16,0.13,0.11,0.07,0.09,0.09,0.23,0.12,0.13,0.16,0.1,0.08,0.14,0.11,0.11,0.13,0.11,0.11,0.12,0.17,0.09,0.1,0.14,0.07,0.1,0.15,0.19,0.1,0.13,0.13,0.13,0.13,0.13,0.15,0.07,0.05,0.1,0.06,0.15,0.03,0.15,0.15,0.12,0.09,0.15,0.13,0.14,0.1,0.15,0.11,0.14,0.1,0.14,0.13,0.13,0.15,0.13,0.11,0.14,0.07,0.14,0.12,0.11,0.26,0.15,0.15,0.09,0.15,0.11,0.1,0.1,0.14,0.23,0.04,0.01,0.14,0.16,0.09,0.12,0.14,0.17,0.02,- ,0.13,0.13,0.09,0.11,0.13,0.13,0.16,0.41,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans un centre sportif,2311,1356,955,530,730,529,521,530,499,407,353,258,186,76,0,109,109,499,600,1103,131,806,919,426,248,388,368,420,71,86,303,426,981,323,738,120,108,843,123,573,731,386,624.0,493.0,809,79,450,1707,284,302,1212,372,48,1559,752,566,1059,685,2112,119,73,900,16,1383,11,347,886,650,428,382,1105,414,410,1132,1071,1443,793,753,770,399,330,1227,733,2137,163,1089,862,333,365,470,307,214,165,261,222,306,243,1778,247,43,394,1117,496,295,515,1638,158,0,619,1505,167,336,978,724,231,282,2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,At a sport centre ,0.12,0.13,0.1,0.17,0.14,0.1,0.08,0.17,0.15,0.12,0.1,0.09,0.07,0.06,0,0.06,0.06,0.09,0.11,0.15,0.06,0.1,0.13,0.19,0.14,0.15,0.14,0.1,0.09,0.07,0.07,0.19,0.1,0.12,0.15,0.1,0.09,0.14,0.11,0.09,0.11,0.11,0.09,0.13,0.14,0.07,0.11,0.12,0.07,0.11,0.12,0.17,0.26,0.12,0.12,0.09,0.12,0.14,0.13,0.07,0.04,0.13,0.03,0.11,0.05,0.13,0.12,0.12,0.1,0.12,0.12,0.12,0.1,0.13,0.11,0.12,0.11,0.13,0.1,0.12,0.12,0.12,0.1,0.12,0.07,0.13,0.11,0.1,0.22,0.17,0.11,0.07,0.12,0.11,0.09,0.09,0.12,0.19,0.06,0.01,0.1,0.13,0.09,0.15,0.1,0.15,0.04,- ,0.12,0.11,0.1,0.1,0.12,0.13,0.11,0.18,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A l'école ou à l'université ,917,544,373,757,76,34,50,757,69,20,22,36,9,6,0,8,8,49,34,826,13,79,70,748,13,47,36,40,5,7,21,748,90,123,616,19,8,589,54,126,87,66,107.0,223.0,522,43,154,666,109,83,463,145,10,459,458,263,383,271,894,11,11,376,19,516,7,131,377,218,191,123,317,201,277,453,358,587,247,234,320,99,110,394,404,864,42,503,294,92,431,52,25,36,326,24,8,15,106,640,105,66,177,394,228,117,231,581,105,0,176,689,47,68,256,441,149,108,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,At school or university,0.05,0.05,0.04,0.24,0.02,0.01,0.01,0.24,0.02,0.01,0.01,0.01,0,0,- ,0,0,0.01,0.01,0.12,0.01,0.01,0.01,0.34,0.01,0.02,0.01,0.01,0.01,0.01,0,0.34,0.01,0.05,0.13,0.02,0.01,0.1,0.05,0.02,0.01,0.02,0.02,0.06,0.09,0.04,0.04,0.05,0.03,0.03,0.05,0.06,0.05,0.03,0.07,0.04,0.04,0.06,0.06,0.01,0.01,0.05,0.03,0.04,0.03,0.05,0.05,0.04,0.04,0.04,0.03,0.06,0.07,0.05,0.04,0.05,0.03,0.04,0.04,0.03,0.04,0.04,0.06,0.05,0.02,0.06,0.04,0.03,0.25,0.02,0.01,0.01,0.23,0.01,0,0,0.05,0.07,0.03,0.01,0.05,0.05,0.04,0.06,0.05,0.05,0.03,- ,0.04,0.05,0.03,0.02,0.03,0.08,0.07,0.07,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Au travail ,2554,1538,1017,324,829,955,446,324,549,614,621,386,49,11,0,19,19,555,997,983,218,1361,851,96,351,374,323,1286,34,42,48,96,1281,449,564,186,40,600,189,668,1063,371,775.0,560.0,848,190,668,1641,631,420,1176,230,10,1657,897,833,1173,545,2230,194,118,979,27,1525,23,289,1021,735,510,348,1177,474,556,1100,1348,1508,984,635,1064,431,309,1291,948,2270,268,988,1111,410,193,543,560,241,130,287,394,205,224,811,644,873,725,991,715,122,825,1145,584,0,530,1847,168,670,1290,440,113,184,2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,At work ,0.13,0.15,0.11,0.1,0.16,0.18,0.07,0.1,0.17,0.18,0.18,0.14,0.02,0.01,- ,0.01,0.01,0.1,0.18,0.14,0.09,0.17,0.12,0.04,0.2,0.14,0.13,0.3,0.04,0.03,0.01,0.04,0.13,0.17,0.12,0.15,0.03,0.1,0.17,0.11,0.16,0.1,0.12,0.15,0.14,0.16,0.16,0.12,0.15,0.16,0.12,0.1,0.05,0.12,0.14,0.14,0.13,0.11,0.14,0.11,0.06,0.14,0.05,0.13,0.1,0.11,0.14,0.13,0.12,0.11,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.11,0.14,0.13,0.11,0.13,0.13,0.13,0.12,0.12,0.14,0.13,0.11,0.2,0.2,0.08,0.09,0.12,0.16,0.06,0.11,0.09,0.16,0.18,0.19,0.12,0.12,0.06,0.17,0.11,0.14,- ,0.11,0.14,0.1,0.2,0.15,0.08,0.06,0.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chez vous,6409,3030,3379,748,1480,1643,2539,748,973,1035,1114,961,1052,526,4,752,756,1979,1762,1911,796,2749,2224,525,531,759,742,1247,361,392,1852,525,3658,651,1143,371,504,1673,345,2044,2265,1075,2230.0,1152.0,1951,382,1338,4568,1425,946,3029,709,55,4698,1711,2443,2637,1329,4872,633,784,2378,235,3710,86,797,2346,1816,1450,984,3118,1081,1226,2947,3094,4062,2140,1760,2447,1135,864,3387,2139,5624,752,2670,2555,1065,345,699,801,1184,402,780,842,1354,675,2234,1427,2062,1348,2968,1766,315,1708,3260,1440,0,1651,4234,501,1089,2835,1767,619,455,5944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
