Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2,3,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491,5144,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans une commune rurale,8208,4027,4181,925,1724,2088,3472,925,1021,1368,1422,1293,1321,858,30,1147,1176,2542,2243,2246,1725,3608,2145,562,710,723,828,1923,498,534,2431,562,4786,809,1416,403,750,2176,394,2608,2988,1380,2847,1451,2529,605,1748,5683,2509,1198,3532,583,38,6291,1917,8208,0,0,5556,847,1514,2674,512,4761,262,812,2634,2332,2430,1015,3595,1421,2178,3417,4250,4676,3179,1860,3161,1484,884,3840,3442,6973,1161,3085,3408,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rural area or village,0.29,0.3,0.29,0.25,0.27,0.3,0.32,0.25,0.25,0.3,0.3,0.31,0.32,0.33,0.35,0.32,0.32,0.31,0.3,0.26,0.37,0.31,0.25,0.23,0.33,0.24,0.25,0.32,0.33,0.3,0.32,0.23,0.34,0.24,0.24,0.22,0.32,0.25,0.23,0.3,0.34,0.25,0.3,0.28,0.33,0.29,0.26,0.31,0.36,0.3,0.27,0.23,0.17,0.34,0.2,1,- ,- ,0.27,0.31,0.37,0.26,0.36,0.3,0.44,0.24,0.26,0.31,0.34,0.26,0.29,0.29,0.31,0.3,0.29,0.3,0.29,0.25,0.32,0.31,0.26,0.29,0.31,0.3,0.28,0.28,0.3,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans une ville petite ou moyenne,12503,6000,6503,1621,2855,3149,4878,1621,1814,2010,2181,1875,1815,1187,42,1616,1657,3662,3340,3843,2056,5399,3707,1081,924,1264,1487,2769,647,812,3519,1081,6072,1628,2644,946,1047,3822,815,3879,3822,2658,4264,2290,3290,936,3164,8076,2951,1848,5919,1167,78,8150,4353,0,12503,0,9226,1243,1747,4525,596,7125,257,1428,4650,3357,3069,1664,5429,2284,3126,4939,6712,6776,5162,3294,4407,2136,1428,5902,5120,10523,1867,4854,5177,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Small or middle sized town,0.45,0.44,0.45,0.45,0.44,0.45,0.45,0.45,0.44,0.44,0.45,0.46,0.44,0.45,0.5,0.46,0.46,0.45,0.44,0.44,0.44,0.46,0.44,0.44,0.42,0.41,0.44,0.46,0.42,0.46,0.46,0.44,0.43,0.49,0.44,0.5,0.44,0.45,0.49,0.45,0.43,0.47,0.45,0.45,0.42,0.44,0.47,0.44,0.42,0.46,0.46,0.46,0.36,0.43,0.47,- ,1,- ,0.45,0.46,0.42,0.45,0.43,0.45,0.43,0.43,0.47,0.44,0.43,0.43,0.45,0.47,0.44,0.43,0.46,0.43,0.46,0.44,0.45,0.44,0.42,0.44,0.45,0.45,0.44,0.44,0.46,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dans une grande ville,7288,3490,3798,1086,1890,1791,2521,1086,1271,1218,1192,950,994,577,12,796,808,1905,1949,2626,900,2767,2663,792,550,1070,1059,1305,377,424,1711,792,3295,894,1883,532,571,2521,465,2150,2039,1587,2365,1397,1939,576,1850,4624,1575,964,3570,777,105,4234,3054,0,0,7288,5664,614,860,2982,288,3939,79,1104,2683,1881,1620,1193,3125,1179,1790,3083,3728,4185,2798,2352,2258,1178,1059,3519,2674,6027,1199,3161,2782,1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Large town,0.26,0.26,0.26,0.3,0.29,0.25,0.23,0.3,0.31,0.26,0.25,0.23,0.24,0.22,0.15,0.22,0.22,0.24,0.26,0.3,0.19,0.23,0.31,0.33,0.25,0.35,0.31,0.22,0.25,0.24,0.22,0.33,0.23,0.27,0.32,0.28,0.24,0.3,0.28,0.25,0.23,0.28,0.25,0.27,0.25,0.27,0.27,0.25,0.22,0.24,0.27,0.31,0.47,0.23,0.33,- ,- ,1,0.28,0.23,0.21,0.29,0.21,0.25,0.13,0.33,0.27,0.25,0.23,0.31,0.26,0.24,0.25,0.27,0.25,0.27,0.25,0.31,0.23,0.25,0.32,0.27,0.24,0.25,0.28,0.28,0.24,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NSP,32,7,25,10,1,3,18,10,1,3,0,0,10,8,0,8,8,11,3,10,13,13,3,0,0,0,5,7,6,1,12,0,22,1,5,0,4,9,0,14,8,4,14,6,8,7,1,21,16,0,1,3,0,16,15,0,0,0,18,0,10,3,4,24,0,0,15,4,13,4,3,0,25,5,14,5,14,5,2,0,0,7,22,19,6,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DK,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
