Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2,3,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,5630,2450,3180,403,898,901,3428,403,638,470,691,886,1314,1228,63,1546,1609,1978,889,1153,1400,2265,1525,249,242,429,512,853,129,348,2867,249,167,339,2186,1016,1894,5019,77,483,22,5630,0,0,0,585,1360,3562,1837,873,2289,303,47,3067,2563,1380,2658,1587,3158,564,1619,2317,605,2482,226,587,1656,1522,1864,685,2240,1017,1687,2116,3092,3113,2260,1611,1939,956,592,2421,2578,4243,1321,1937,2333,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15-29,755,441,314,403,352,0,0,403,352,0,0,0,0,0,0,0,0,0,0,755,18,254,229,235,21,79,118,221,1,72,9,235,17,98,618,11,1,628,2,109,6,755,0,0,0,74,186,481,165,113,344,69,9,181,574,85,370,301,722,30,3,573,0,174,8,90,337,173,155,90,327,141,197,338,353,479,234,251,254,120,90,339,318,645,109,303,341,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.13,0.18,0.1,1,0.39,- ,- ,1,0.55,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,0.65,0.01,0.11,0.15,0.94,0.09,0.18,0.23,0.26,0.01,0.21,- ,0.94,0.1,0.29,0.28,0.01,- ,0.13,0.02,0.22,0.27,0.13,- ,- ,- ,0.13,0.14,0.13,0.09,0.13,0.15,0.23,0.2,0.06,0.22,0.06,0.14,0.19,0.23,0.05,- ,0.25,- ,0.07,0.03,0.15,0.2,0.11,0.08,0.13,0.15,0.14,0.12,0.16,0.11,0.15,0.1,0.16,0.13,0.12,0.15,0.14,0.12,0.15,0.08,0.16,0.14,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-59,1851,1088,763,0,546,901,404,0,286,470,691,404,0,0,0,0,0,563,889,398,177,904,716,14,170,284,341,536,32,229,245,14,56,188,1064,444,92,1572,27,235,9,1851,0,0,0,260,567,982,590,295,782,100,20,831,1020,404,903,543,1463,194,175,1007,20,781,43,246,629,515,460,254,789,329,479,706,1081,996,800,564,659,294,223,884,737,1346,490,673,762,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.33,0.44,0.24,- ,0.61,1,0.12,- ,0.45,1,1,0.46,- ,- ,- ,- ,- ,0.28,1,0.35,0.13,0.4,0.47,0.06,0.7,0.66,0.67,0.63,0.24,0.66,0.09,0.06,0.34,0.55,0.49,0.44,0.05,0.31,0.35,0.49,0.4,0.33,- ,- ,- ,0.44,0.42,0.28,0.32,0.34,0.34,0.33,0.42,0.27,0.4,0.29,0.34,0.34,0.46,0.35,0.11,0.43,0.03,0.31,0.19,0.42,0.38,0.34,0.25,0.37,0.35,0.32,0.28,0.33,0.35,0.32,0.36,0.35,0.34,0.31,0.38,0.37,0.29,0.32,0.37,0.35,0.33,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60+,3024,921,2103,0,0,0,3024,0,0,0,0,482,1314,1228,63,1546,1609,1415,0,0,1205,1107,581,1,51,66,52,96,97,47,2614,1,93,53,504,561,1802,2819,48,139,7,3024,0,0,0,251,607,2099,1082,466,1163,134,18,2055,969,891,1385,743,972,341,1440,737,585,1526,176,251,690,835,1248,341,1124,548,1012,1073,1658,1638,1225,796,1026,542,279,1198,1523,2252,722,961,1231,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.54,0.38,0.66,- ,- ,- ,0.88,- ,- ,- ,- ,0.54,1,1,1,1,1,0.72,- ,- ,0.86,0.49,0.38,- ,0.21,0.16,0.1,0.11,0.75,0.13,0.91,- ,0.56,0.16,0.23,0.55,0.95,0.56,0.63,0.29,0.33,0.54,- ,- ,- ,0.43,0.44,0.59,0.59,0.53,0.51,0.44,0.38,0.67,0.38,0.65,0.52,0.47,0.31,0.6,0.89,0.32,0.97,0.62,0.78,0.43,0.42,0.55,0.67,0.5,0.5,0.54,0.6,0.51,0.54,0.53,0.54,0.49,0.53,0.57,0.47,0.49,0.59,0.53,0.55,0.49,0.53,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
