Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,"Homme 
15-24","Homme 
25-39","Homme 
40-54","Homme 
55+","Femme 
15-24","Femme 
25-39","Femme 
40-54","Femme 
55+",Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,1-3 jours,4-7 jours,Jamais,2h30 ou moins,2h31 à 5h30,5h31 à 8h30,8h31 ou plus,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,Male 15-24,Male 25-39,Male 40-54,Male 55+,Female 15-24,Female 25-39,Female 40-54,Female 55+,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,1-3 days,4-7 days,Never,2h30 or less,2h31 to 5h30,5h31 to 8h30,8h31 or more,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,1875,3260,3520,4869,1766,3209,3511,6021,1990,9126,3945,12897,3840,8375,5782,9913,4918,10868,4196,8049,6417,17251,4178,4579,11326,8105,3275,1602,26389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5 fois par semaine ou plus,3840,1971,1869,645,780,931,1484,645,511,533,667,598,593,292,2,430,433,1179,956,1272,483,1464,1362,466,299,385,386,813,182,279,1030,466,1868,429,960,260,270,1201,288,1117,1181,740,1328,664.0,1108,252,683,2815,830,499,1880,447,33,2593,1247,1269,1762,809,2993,342,464,1253,127,2416,43,658,1409,968,805,781,1705,612,741,1824,1785,2497,1192,1216,1346,680,648,1919,1256,3377,453,1681,1487,616,351,410,482,728,294,370,449,756,912,1214,422,1290,3840,0,0,0,3840,0,0,0,560,3040,232,717,1700,1033,337,396,3438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5 times a week or more,0.14,0.15,0.13,0.18,0.12,0.13,0.14,0.18,0.12,0.12,0.14,0.15,0.14,0.11,0.02,0.12,0.12,0.15,0.13,0.15,0.1,0.13,0.16,0.19,0.14,0.13,0.11,0.14,0.12,0.16,0.13,0.19,0.13,0.13,0.16,0.14,0.11,0.14,0.17,0.13,0.13,0.13,0.14,0.13,0.14,0.12,0.1,0.15,0.12,0.13,0.14,0.18,0.15,0.14,0.13,0.15,0.14,0.11,0.15,0.13,0.11,0.12,0.09,0.15,0.07,0.2,0.14,0.13,0.11,0.2,0.14,0.13,0.1,0.16,0.12,0.16,0.11,0.16,0.14,0.14,0.19,0.15,0.11,0.14,0.11,0.15,0.13,0.13,0.19,0.13,0.14,0.15,0.17,0.12,0.13,0.13,0.46,0.13,0.11,0.1,1,- ,- ,- ,0.78,- ,- ,- ,0.09,0.18,0.06,0.16,0.15,0.13,0.1,0.25,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3 ou 4 fois par semaine,2936,1490,1446,389,626,778,1143,389,418,445,542,423,495,225,3,318,321,917,797,901,361,1093,1151,311,254,362,321,552,132,164,841,311,1580,343,636,158,185,845,134,1064,859,553,1120,461.0,802,152,474,2274,615,378,1404,404,23,2065,870,1001,1245,690,2371,253,260,911,75,1914,36,485,1080,814,556,559,1374,482,521,1350,1432,1877,964,927,1103,461,482,1489,958,2661,255,1293,1192,429,240,321,367,561,148,305,411,582,249,1621,302,753,0,2936,0,0,249,2687,0,0,670,2112,143,481,1421,765,231,292,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3 to 4 times a week,0.11,0.11,0.1,0.11,0.1,0.11,0.1,0.11,0.1,0.1,0.11,0.1,0.12,0.09,0.04,0.09,0.09,0.11,0.11,0.1,0.08,0.09,0.14,0.13,0.12,0.12,0.1,0.09,0.09,0.09,0.11,0.13,0.11,0.1,0.11,0.09,0.08,0.1,0.08,0.12,0.1,0.1,0.12,0.09,0.11,0.07,0.07,0.12,0.09,0.09,0.11,0.16,0.1,0.11,0.09,0.12,0.1,0.09,0.12,0.09,0.06,0.09,0.06,0.12,0.06,0.15,0.11,0.11,0.08,0.14,0.11,0.1,0.07,0.12,0.1,0.12,0.09,0.12,0.11,0.1,0.14,0.11,0.09,0.11,0.06,0.12,0.11,0.09,0.13,0.1,0.1,0.11,0.08,0.09,0.12,0.1,0.12,0.18,0.08,0.06,- ,0.35,- ,- ,0.05,0.25,- ,- ,0.1,0.12,0.03,0.1,0.13,0.1,0.07,0.18,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 à 2 fois par semaine,5439,2879,2561,849,1460,1389,1741,849,942,996,911,792,635,315,6,428,435,1508,1497,2000,554,2164,2088,577,505,870,739,1202,143,264,1139,577,2816,714,1314,286,248,1598,250,1623,1907,890,1744,1079.0,1727,289,1076,3903,1025,724,2758,703,63,3746,1693,1746,2387,1307,4530,440,417,1888,143,3369,39,645,2136,1553,1107,832,2678,903,1026,2465,2674,3358,1905,1517,1946,1050,788,2842,1787,4912,503,2368,2063,941,475,817,722,864,374,643,667,877,274,3275,728,1160,0,5439,0,0,274,5165,0,0,1648,3422,335,905,2309,1574,546,491,4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 to 2 times a week,0.19,0.21,0.18,0.23,0.23,0.2,0.16,0.23,0.23,0.22,0.19,0.19,0.15,0.12,0.08,0.12,0.12,0.19,0.2,0.23,0.12,0.18,0.25,0.24,0.23,0.28,0.22,0.2,0.09,0.15,0.15,0.24,0.2,0.21,0.22,0.15,0.11,0.19,0.15,0.19,0.22,0.16,0.18,0.21,0.22,0.14,0.16,0.21,0.15,0.18,0.21,0.28,0.28,0.2,0.18,0.21,0.19,0.18,0.22,0.16,0.1,0.18,0.1,0.21,0.07,0.19,0.22,0.2,0.15,0.22,0.22,0.19,0.15,0.22,0.18,0.22,0.17,0.2,0.2,0.22,0.23,0.21,0.16,0.21,0.12,0.21,0.18,0.19,0.25,0.25,0.21,0.18,0.21,0.2,0.19,0.15,0.14,0.36,0.18,0.09,- ,0.65,- ,- ,0.06,0.48,- ,- ,0.26,0.2,0.08,0.2,0.2,0.19,0.17,0.31,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 à 3 fois par mois,2452,1246,1206,376,752,665,660,376,492,483,441,323,227,110,4,169,173,546,779,954,199,1065,891,261,217,433,378,530,91,118,424,261,1176,377,574,185,117,739,138,706,846,434,745,558.0,715,151,593,1630,430,324,1324,255,26,1668,785,665,1169,614,2096,179,154,946,76,1395,35,303,1002,665,482,324,1092,548,488,1026,1265,1467,891,681,958,380,267,1242,937,2163,273,1063,956,367,186,363,360,336,190,389,304,324,77,862,849,660,0,0,2452,0,77,862,1513,0,775,1469,196,383,1010,711,305,158,2290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1 to 3 times a month,0.09,0.09,0.08,0.1,0.12,0.1,0.06,0.1,0.12,0.1,0.09,0.08,0.06,0.04,0.05,0.05,0.05,0.07,0.1,0.11,0.04,0.09,0.1,0.11,0.1,0.14,0.11,0.09,0.06,0.07,0.06,0.11,0.08,0.11,0.1,0.1,0.05,0.09,0.08,0.08,0.1,0.08,0.08,0.11,0.09,0.07,0.09,0.09,0.06,0.08,0.1,0.1,0.12,0.09,0.08,0.08,0.09,0.08,0.1,0.07,0.04,0.09,0.06,0.09,0.06,0.09,0.1,0.09,0.07,0.08,0.09,0.11,0.07,0.09,0.09,0.09,0.08,0.09,0.1,0.08,0.08,0.09,0.08,0.09,0.06,0.1,0.08,0.07,0.1,0.11,0.1,0.07,0.11,0.12,0.09,0.05,0.04,0.1,0.21,0.05,- ,- ,0.42,- ,0.01,0.08,0.36,- ,0.12,0.08,0.05,0.08,0.09,0.09,0.09,0.1,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moins souvent,3330,1733,1597,452,939,970,970,452,603,681,625,419,386,164,2,258,259,812,1066,1193,403,1568,968,295,293,361,518,885,136,206,637,295,1705,494,713,193,175,908,173,1011,1189,571,1040,672.0,1047,219,911,2120,732,523,1626,263,24,2247,1083,873,1585,871,2580,363,328,1397,102,1770,61,308,1237,981,805,332,1570,593,835,1291,1850,1747,1431,720,1330,571,269,1730,1317,2836,453,1244,1453,544,237,495,525,476,215,445,444,493,130,911,1250,1036,0,0,3330,0,130,911,2289,0,973,1876,455,564,1280,1000,396,103,3225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Less often,0.12,0.13,0.11,0.12,0.14,0.14,0.09,0.12,0.15,0.15,0.13,0.1,0.09,0.06,0.02,0.07,0.07,0.1,0.14,0.14,0.09,0.13,0.11,0.12,0.13,0.12,0.15,0.15,0.09,0.12,0.08,0.12,0.12,0.15,0.12,0.1,0.07,0.11,0.11,0.12,0.13,0.1,0.11,0.13,0.14,0.1,0.14,0.12,0.1,0.13,0.13,0.1,0.11,0.12,0.12,0.11,0.13,0.12,0.13,0.13,0.08,0.14,0.07,0.11,0.1,0.09,0.12,0.13,0.11,0.09,0.13,0.12,0.12,0.11,0.13,0.11,0.13,0.1,0.13,0.12,0.08,0.13,0.12,0.12,0.11,0.11,0.13,0.11,0.13,0.15,0.15,0.1,0.12,0.14,0.12,0.08,0.07,0.1,0.32,0.08,- ,- ,0.58,- ,0.03,0.08,0.55,- ,0.15,0.11,0.11,0.12,0.11,0.12,0.12,0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jamais,9913,4149,5765,900,1884,2277,4852,900,1131,1438,1592,1540,1797,1515,66,1953,2020,3126,2409,2359,2692,4365,2024,510,607,626,1031,1998,833,730,3578,510,4977,950,1729,797,1367,3202,690,3087,2840,2412,3476,1677.0,2349,1050,3000,5596,3399,1547,3972,449,52,6315,3598,2610,4319,2958,5810,1108,2493,3722,872,4938,381,930,3085,2561,3337,1033,3678,1722,3481,3449,5637,4633,4719,2432,3118,1646,903,3981,4964,7492,2280,3424,4169,1921,377,838,1050,1884,524,1046,1227,2968,338,1217,378,7966,0,0,0,9913,338,1217,378,7980,1778,5265,2808,1503,3576,2997,1451,161,9742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Never,0.35,0.31,0.4,0.25,0.29,0.32,0.45,0.25,0.28,0.31,0.33,0.37,0.44,0.58,0.79,0.55,0.55,0.38,0.32,0.27,0.57,0.37,0.24,0.21,0.28,0.2,0.31,0.33,0.54,0.41,0.47,0.21,0.35,0.29,0.29,0.42,0.58,0.37,0.41,0.36,0.32,0.43,0.37,0.32,0.3,0.49,0.44,0.31,0.48,0.39,0.31,0.18,0.24,0.34,0.39,0.32,0.35,0.41,0.28,0.41,0.6,0.37,0.62,0.31,0.64,0.28,0.31,0.34,0.47,0.27,0.3,0.35,0.49,0.3,0.38,0.3,0.42,0.33,0.32,0.34,0.27,0.3,0.44,0.32,0.54,0.31,0.37,0.4,0.2,0.26,0.3,0.39,0.3,0.33,0.35,0.49,0.17,0.13,0.1,0.62,- ,- ,- ,1,0.07,0.11,0.09,0.99,0.28,0.31,0.67,0.33,0.32,0.37,0.45,0.1,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
