Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Très satisfait(e),6466,3278,3187,1112,1563,1550,2240,1112,1025,1013,1076,826,870,544,18,739,756,1714,1611,2384,735,2182,2640,830,577,1127,691,1152,308,224,1557,830,3632,765,1372,284,319,1658,316,2169,2228,894,2323.0,1188.0,2060,118,579,5592,1158,560,3168,1244,113,4702,1764,2019,2819,1618,5539,385,474,1851,224,4371,19,1082,2378,1509,1497,1270,2669,1001,1525,3377,2749,4534,1721,1871,2453,1237,1142,2956,2347,6466,0,3128,2328,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Very satisfied,0.23,0.24,0.22,0.31,0.24,0.22,0.21,0.31,0.25,0.22,0.22,0.2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.27,0.16,0.18,0.31,0.34,0.26,0.37,0.21,0.19,0.2,0.13,0.2,0.34,0.26,0.23,0.23,0.15,0.14,0.19,0.19,0.25,0.25,0.16,0.24,0.23,0.26,0.06,0.09,0.3,0.17,0.14,0.24,0.49,0.51,0.25,0.19,0.25,0.22,0.22,0.27,0.14,0.12,0.18,0.16,0.28,0.03,0.32,0.24,0.2,0.21,0.33,0.22,0.21,0.21,0.3,0.19,0.29,0.16,0.25,0.25,0.26,0.34,0.22,0.21,0.27,- ,0.28,0.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt satisfait(e),17075,8127,8948,2167,4007,4374,6527,2167,2515,2944,2923,2481,2469,1578,49,2124,2173,4870,4754,5278,2697,7531,5097,1438,1359,1758,2377,3894,859,831,4559,1438,8748,2108,3573,1112,1382,5092,975,5277,5580,3349,5681.0,3248.0,4797,798,4380,11489,3972,2500,8654,1170,101,11377,5699,4954,7703,4408,12571,1757,2373,6379,818,9639,239,1812,6333,4796,4134,2069,7884,2993,4130,7124,8801,9743,6553,4505,6116,2908,1797,8562,6631,17075,0,6971,7172,2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fairly satisfied,0.61,0.6,0.62,0.59,0.62,0.62,0.6,0.59,0.61,0.64,0.61,0.6,0.6,0.6,0.59,0.6,0.6,0.6,0.63,0.6,0.58,0.64,0.6,0.59,0.62,0.58,0.7,0.65,0.56,0.47,0.59,0.59,0.62,0.63,0.6,0.59,0.58,0.6,0.58,0.61,0.63,0.59,0.6,0.63,0.62,0.38,0.65,0.62,0.56,0.62,0.67,0.46,0.46,0.61,0.61,0.6,0.62,0.6,0.61,0.65,0.57,0.63,0.58,0.61,0.4,0.54,0.63,0.63,0.58,0.53,0.65,0.61,0.58,0.62,0.6,0.62,0.59,0.6,0.62,0.6,0.53,0.64,0.59,0.73,- ,0.63,0.63,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt pas satisfait(e),3568,1683,1885,299,753,868,1648,299,486,528,607,614,630,404,14,568,581,1172,928,887,1004,1673,611,140,211,133,279,773,270,531,1232,140,1486,352,816,368,506,1396,294,973,865,1063,1199.0,580.0,727,868,1508,1099,1491,779,1028,91,3,2102,1466,989,1583,993,1946,433,971,1548,273,1505,242,357,1037,1037,1138,415,1311,732,1110,781,2490,1144,2264,934,1059,528,343,1421,1790,0,3568,837,1564,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not very satisfied,0.13,0.13,0.13,0.08,0.12,0.12,0.15,0.08,0.12,0.11,0.13,0.15,0.15,0.15,0.17,0.16,0.16,0.15,0.12,0.1,0.21,0.14,0.07,0.06,0.1,0.04,0.08,0.13,0.18,0.3,0.16,0.06,0.1,0.11,0.14,0.19,0.21,0.16,0.18,0.11,0.1,0.19,0.13,0.11,0.09,0.41,0.22,0.06,0.21,0.2,0.08,0.04,0.01,0.11,0.16,0.12,0.13,0.14,0.1,0.16,0.24,0.15,0.19,0.09,0.41,0.11,0.1,0.14,0.16,0.11,0.11,0.15,0.16,0.07,0.17,0.07,0.2,0.13,0.11,0.11,0.1,0.11,0.16,- ,0.84,0.08,0.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pas du tout satisfait(e),664,314,350,43,112,178,332,43,58,90,141,159,111,63,0,87,88,265,182,130,196,309,117,11,24,24,23,126,68,176,212,11,205,76,159,105,118,319,63,158,123,258,191.0,78.0,137,308,200,137,360,117,121,19,4,365,299,172,284,205,301,96,220,289,50,259,66,80,177,170,238,91,190,113,271,126,507,167,477,170,162,93,72,208,380,0,664,130,216,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not at all satisfied,0.02,0.02,0.02,0.01,0.02,0.03,0.03,0.01,0.01,0.02,0.03,0.04,0.03,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.04,0.03,0.01,- ,0.01,0.01,0.01,0.02,0.04,0.1,0.03,- ,0.01,0.02,0.03,0.06,0.05,0.04,0.04,0.02,0.01,0.05,0.02,0.02,0.02,0.14,0.03,0.01,0.05,0.03,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.04,0.05,0.03,0.04,0.02,0.11,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.04,0.01,0.03,0.01,0.04,0.02,0.02,0.02,0.02,0.02,0.03,- ,0.16,0.01,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NSP,257,121,136,19,35,61,142,19,24,25,47,38,63,41,2,49,51,99,61,47,62,93,53,16,13,14,9,60,24,9,112,16,104,32,29,12,48,64,26,75,61,66,96.0,49.0,47,32,95,88,68,54,51,6,0,146,112,75,114,63,107,33,93,117,35,74,32,13,57,62,125,30,99,44,84,37,157,55,137,31,37,34,17,121,109,0,0,39,96,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DK,0.01,0.01,0.01,0.01,- ,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,- ,- ,0.01,0.02,- ,0.02,0.01,0.01,0.01,- ,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,- ,- ,- ,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.03,- ,0.05,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,- ,0.01,0.01,0.01,- ,- ,0.01,0.01,0.01,0.01,- ,- ,- ,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Satisfait(e)',23541,11406,12135,3278,5570,5925,8768,3278,3539,3956,3999,3308,3338,2122,67,2862,2929,6584,6365,7663,3433,9713,7737,2268,1936,2885,3068,5046,1167,1055,6116,2268,12381,2873,4944,1397,1700,6750,1291,7446,7808,4243,8004.0,4437.0,6857,917,4959,17080,5130,3060,11822,2414,214,16079,7462,6973,10523,6027,18109,2142,2848,8231,1042,14010,258,2894,8711,6305,5631,3340,10552,3994,5655,10501,11550,14277,8274,6376,8569,4145,2939,11518,8979,23541,0,10099,9499,3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Satisfied',0.84,0.84,0.84,0.9,0.86,0.84,0.81,0.9,0.86,0.86,0.83,0.8,0.81,0.81,0.8,0.81,0.81,0.81,0.84,0.87,0.74,0.82,0.91,0.93,0.88,0.95,0.91,0.84,0.76,0.6,0.79,0.93,0.88,0.86,0.83,0.74,0.72,0.79,0.77,0.86,0.88,0.75,0.84,0.86,0.88,0.44,0.74,0.92,0.73,0.76,0.91,0.95,0.97,0.86,0.8,0.85,0.84,0.82,0.88,0.79,0.69,0.81,0.74,0.89,0.43,0.86,0.87,0.83,0.79,0.86,0.87,0.82,0.79,0.92,0.79,0.91,0.75,0.85,0.87,0.86,0.87,0.86,0.8,1,,0.91,0.83,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Pas satisfait(e)',4233,1997,2236,343,865,1045,1980,343,544,618,748,772,740,467,14,655,669,1437,1110,1017,1200,1982,728,151,235,157,302,899,337,707,1444,151,1691,427,975,473,624,1714,358,1130,988,1321,1390.0,658.0,863,1175,1708,1236,1851,896,1149,110,7,2467,1765,1161,1867,1199,2247,529,1191,1837,322,1765,309,436,1214,1207,1376,506,1500,846,1381,907,2998,1311,2741,1104,1222,620,415,1629,2170,0,4233,968,1779,1276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Not satisfied',0.15,0.15,0.15,0.09,0.14,0.15,0.18,0.09,0.13,0.13,0.16,0.19,0.18,0.17,0.18,0.18,0.18,0.18,0.15,0.12,0.25,0.17,0.08,0.06,0.11,0.05,0.09,0.15,0.22,0.4,0.19,0.06,0.11,0.13,0.17,0.25,0.26,0.2,0.22,0.13,0.11,0.24,0.15,0.13,0.11,0.55,0.25,0.07,0.26,0.23,0.09,0.05,0.03,0.13,0.19,0.14,0.15,0.17,0.11,0.2,0.29,0.18,0.23,0.11,0.52,0.13,0.12,0.16,0.19,0.13,0.12,0.17,0.2,0.08,0.2,0.08,0.24,0.15,0.13,0.13,0.12,0.13,0.19,,1,0.09,0.16,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
