Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tout à fait d'accord,2946,1466,1480,391,604,790,1161,391,401,408,585,426,430,305,11,399,410,896,760,880,357,1023,1195,307,250,455,304,520,122,156,832,307,1573,286,671,161,228,901,159,901,959,570,1026.0,545.0,806,128,381,2359,457,294,1556,524,30,1895,1051,969,1245,732,2381,228,302,824,143,1944,34,779,945,623,599,916,1292,306,432,2946,0,2860,83,960,1135,513,820,1486,637,2705,236,1867,807,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Totally agree,0.1,0.11,0.1,0.11,0.09,0.11,0.11,0.11,0.1,0.09,0.12,0.1,0.1,0.12,0.13,0.11,0.11,0.11,0.1,0.1,0.08,0.09,0.14,0.13,0.11,0.15,0.09,0.09,0.08,0.09,0.11,0.13,0.11,0.09,0.11,0.09,0.1,0.1,0.1,0.1,0.11,0.1,0.11,0.11,0.11,0.06,0.06,0.13,0.06,0.07,0.12,0.21,0.14,0.1,0.11,0.12,0.1,0.1,0.11,0.09,0.07,0.08,0.1,0.12,0.06,0.23,0.1,0.08,0.08,0.24,0.11,0.06,0.06,0.26,- ,0.18,0.01,0.13,0.12,0.11,0.24,0.11,0.06,0.12,0.05,0.17,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt d'accord,8499,4094,4405,1065,2150,2191,3093,1065,1374,1472,1495,1254,1162,677,21,916,936,2419,2410,2733,1069,3475,3008,779,655,1159,1264,1711,420,426,2084,779,4615,1041,1700,525,532,2315,442,2783,2873,1547,2959.0,1647.0,2345,344,1889,6143,1594,1129,4583,836,109,5704,2794,2448,3694,2352,6519,870,993,3251,314,4833,102,948,3355,2546,1650,1099,4525,1365,1509,8499,0,7927,534,2481,3245,1557,1009,4836,2637,7796,671,4596,3225,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tend to agree,0.3,0.3,0.3,0.29,0.33,0.31,0.28,0.29,0.33,0.32,0.31,0.31,0.28,0.26,0.25,0.26,0.26,0.3,0.32,0.31,0.23,0.29,0.35,0.32,0.3,0.38,0.37,0.28,0.28,0.24,0.27,0.32,0.33,0.31,0.29,0.28,0.22,0.27,0.26,0.32,0.33,0.28,0.31,0.32,0.3,0.16,0.28,0.33,0.23,0.28,0.35,0.33,0.49,0.3,0.3,0.3,0.29,0.32,0.32,0.32,0.24,0.32,0.23,0.31,0.17,0.28,0.34,0.34,0.23,0.28,0.37,0.28,0.21,0.74,- ,0.51,0.05,0.33,0.33,0.32,0.3,0.37,0.24,0.33,0.16,0.41,0.28,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt pas d'accord,8286,4145,4140,972,1949,2191,3174,972,1192,1444,1504,1298,1211,665,19,939,958,2485,2358,2485,1331,3636,2555,619,717,931,1041,2017,428,399,2135,619,4349,955,1720,523,656,2457,442,2555,2749,1655,2773.0,1515.0,2342,594,2061,5473,2186,1335,3697,732,47,5757,2529,2421,3714,2140,6074,816,1218,3005,352,4799,129,865,3138,2391,1892,1018,3754,1613,1900,0,8286,3269,4951,2237,3082,1342,818,4149,3298,7005,1218,2713,3911,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tend to disagree,0.3,0.31,0.29,0.27,0.3,0.31,0.29,0.27,0.29,0.31,0.32,0.32,0.29,0.25,0.23,0.26,0.26,0.31,0.31,0.29,0.28,0.31,0.3,0.25,0.33,0.3,0.31,0.34,0.28,0.22,0.28,0.25,0.31,0.29,0.29,0.28,0.28,0.29,0.26,0.3,0.31,0.29,0.29,0.29,0.3,0.28,0.3,0.3,0.31,0.33,0.29,0.29,0.21,0.31,0.27,0.29,0.3,0.29,0.3,0.3,0.3,0.3,0.25,0.3,0.21,0.26,0.31,0.31,0.27,0.26,0.31,0.33,0.27,- ,0.56,0.21,0.44,0.3,0.31,0.28,0.24,0.31,0.29,0.3,0.29,0.24,0.34,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pas du tout d'accord,6419,3113,3306,784,1388,1597,2650,784,915,1019,1051,920,1062,668,17,926,943,1888,1689,1899,1473,2940,1434,439,496,418,630,1410,386,651,1990,439,2857,839,1407,592,670,2188,481,1887,1810,1437,2144.0,1128.0,1710,919,2039,3238,2156,1065,2501,363,24,4265,2154,1830,2998,1588,4297,658,1169,2394,379,3371,275,667,2022,1565,2165,740,2084,1267,2329,0,6419,1049,5339,1545,1862,1167,639,2243,3517,4545,1780,1305,2578,2261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Totally disagree,0.23,0.23,0.23,0.21,0.22,0.23,0.24,0.21,0.22,0.22,0.22,0.22,0.26,0.25,0.2,0.26,0.26,0.23,0.23,0.22,0.31,0.25,0.17,0.18,0.23,0.14,0.19,0.23,0.25,0.37,0.26,0.18,0.2,0.25,0.24,0.31,0.28,0.26,0.29,0.22,0.2,0.26,0.23,0.22,0.22,0.43,0.3,0.18,0.31,0.27,0.19,0.14,0.11,0.23,0.23,0.22,0.24,0.22,0.21,0.24,0.28,0.23,0.27,0.21,0.46,0.2,0.2,0.21,0.3,0.19,0.17,0.26,0.33,- ,0.44,0.07,0.48,0.2,0.19,0.24,0.19,0.17,0.31,0.19,0.42,0.12,0.23,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NSP,1882,705,1176,429,378,263,811,429,225,256,160,220,276,315,16,385,402,431,319,730,464,714,326,292,66,93,141,346,172,139,633,292,781,211,450,81,286,667,150,526,466,421,588.0,309.0,564,140,392,1191,657,188,685,74,10,1070,812,540,852,477,1193,131,450,710,212,902,58,84,522,449,826,102,498,333,949,0,0,538,246,289,503,220,85,554,1169,1490,328,625,853,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DK,0.07,0.05,0.08,0.12,0.06,0.04,0.08,0.12,0.06,0.06,0.03,0.05,0.07,0.12,0.19,0.11,0.11,0.05,0.04,0.08,0.1,0.06,0.04,0.12,0.03,0.03,0.04,0.06,0.11,0.08,0.08,0.12,0.05,0.06,0.07,0.04,0.12,0.08,0.09,0.06,0.05,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.09,0.05,0.05,0.03,0.05,0.06,0.09,0.07,0.07,0.07,0.06,0.05,0.11,0.07,0.15,0.06,0.1,0.03,0.05,0.06,0.12,0.03,0.04,0.07,0.13,- ,- ,0.03,0.02,0.04,0.05,0.05,0.03,0.04,0.1,0.06,0.08,0.06,0.08,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'D'accord',11445,5560,5884,1456,2754,2980,4254,1456,1774,1880,2079,1680,1592,982,32,1315,1346,3316,3170,3613,1426,4498,4203,1086,905,1614,1568,2231,542,582,2915,1086,6188,1327,2371,686,760,3216,601,3683,3832,2116,3985.0,2192.0,3151,472,2270,8503,2051,1423,6139,1360,140,7600,3845,3417,4939,3083,8900,1099,1294,4075,457,6777,136,1727,4299,3169,2249,2015,5816,1671,1942,11445,0,10787,617,3440,4380,2070,1829,6322,3274,10501,907,6463,4032,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Agree',0.4,0.41,0.4,0.4,0.42,0.42,0.39,0.4,0.43,0.41,0.43,0.41,0.38,0.38,0.38,0.37,0.37,0.41,0.42,0.41,0.31,0.38,0.49,0.45,0.41,0.53,0.46,0.37,0.36,0.33,0.38,0.45,0.44,0.4,0.4,0.37,0.32,0.37,0.36,0.42,0.44,0.38,0.42,0.43,0.41,0.22,0.34,0.46,0.29,0.35,0.47,0.54,0.63,0.4,0.41,0.42,0.39,0.42,0.43,0.41,0.31,0.4,0.33,0.43,0.23,0.51,0.44,0.42,0.31,0.52,0.48,0.34,0.27,1,,0.69,0.06,0.46,0.45,0.43,0.54,0.48,0.3,0.45,0.21,0.58,0.35,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Pas d'accord',14705,7258,7447,1755,3337,3788,5824,1755,2108,2463,2555,2217,2273,1333,36,1865,1901,4373,4047,4383,2804,6576,3989,1057,1212,1349,1670,3427,814,1050,4125,1057,7207,1793,3127,1115,1326,4645,923,4442,4559,3092,4918.0,2643.0,4052,1513,4100,8711,4342,2400,6198,1096,71,10022,4683,4250,6712,3728,10371,1474,2388,5399,731,8170,404,1532,5160,3956,4057,1758,5838,2879,4229,0,14705,4318,10289,3781,4945,2509,1457,6392,6815,11550,2998,4018,6489,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'Disagree',0.53,0.54,0.52,0.48,0.52,0.54,0.53,0.48,0.51,0.53,0.54,0.54,0.55,0.5,0.43,0.52,0.52,0.54,0.54,0.51,0.59,0.56,0.47,0.43,0.56,0.44,0.5,0.57,0.53,0.59,0.54,0.43,0.51,0.54,0.53,0.59,0.56,0.55,0.55,0.52,0.51,0.55,0.52,0.51,0.52,0.71,0.6,0.48,0.62,0.6,0.48,0.43,0.32,0.54,0.5,0.51,0.54,0.51,0.51,0.54,0.58,0.53,0.52,0.51,0.67,0.46,0.51,0.52,0.57,0.45,0.48,0.59,0.6,,1,0.28,0.92,0.5,0.5,0.52,0.43,0.48,0.6,0.49,0.71,0.36,0.57,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
