Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,"Homme 
15-24","Homme 
25-39","Homme 
40-54","Homme 
55+","Femme 
15-24","Femme 
25-39","Femme 
40-54","Femme 
55+",Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,1-3 jours,4-7 jours,Jamais,2h30 ou moins,2h31 à 5h30,5h31 à 8h30,8h31 ou plus,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,Male 15-24,Male 25-39,Male 40-54,Male 55+,Female 15-24,Female 25-39,Female 40-54,Female 55+,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,1-3 days,4-7 days,Never,2h30 or less,2h31 to 5h30,5h31 to 8h30,8h31 or more,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,1875,3260,3520,4869,1766,3209,3511,6021,1990,9126,3945,12897,3840,8375,5782,9913,4918,10868,4196,8049,6417,17251,4178,4579,11326,8105,3275,1602,26389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vous n'avez pas le temps,11111,5404,5707,1642,3590,3600,2279,1642,2195,2633,2363,1445,645,189,3,300,303,2416,3979,4413,1075,4888,3889,1080,1257,1653,1848,3234,596,484,959,1080,6074,1625,2344,685,265,2549,744,2804,4895,1278,3078.0,2604.0,4151,748,2843,7330,2433,1516,5600,1062,104,7513,3598,3161,4900,3038,9419,911,698,4635,175,6190,111,1332,4305,3038,2436,1459,5049,1931,2673,4469,5971,6174,4472,2891,4084,1994,1260,5569,4231,9774,1277,4675,4574,1674,762,1760,1799,1083,881,1830,1801,1195,514,3638,2117,4823,1369,3439,2760,3516,1670,4529,2105,2808,2600,7055,1395,2092,4518,3130,1158,638,10464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,You do not have the time,0.4,0.4,0.39,0.45,0.55,0.51,0.21,0.45,0.53,0.57,0.49,0.35,0.16,0.07,0.03,0.08,0.08,0.3,0.53,0.51,0.23,0.41,0.46,0.44,0.58,0.54,0.55,0.54,0.39,0.27,0.13,0.44,0.43,0.49,0.39,0.36,0.11,0.3,0.44,0.32,0.55,0.23,0.32,0.51,0.53,0.35,0.42,0.4,0.35,0.38,0.43,0.42,0.47,0.4,0.39,0.39,0.39,0.42,0.46,0.34,0.17,0.46,0.13,0.39,0.19,0.4,0.43,0.4,0.34,0.38,0.42,0.4,0.38,0.39,0.41,0.39,0.4,0.38,0.42,0.42,0.37,0.42,0.38,0.42,0.3,0.42,0.4,0.35,0.41,0.54,0.51,0.22,0.5,0.57,0.51,0.2,0.26,0.4,0.54,0.37,0.36,0.41,0.48,0.35,0.34,0.42,0.5,0.35,0.41,0.41,0.33,0.46,0.4,0.39,0.35,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C'est trop cher,2082,861,1221,295,597,596,593,295,399,366,427,298,228,67,2,114,117,536,655,774,344,956,544,176,105,144,260,521,167,314,395,176,853,330,558,193,109,685,174,529,654,452,619.0,375.0,635,373,789,879,703,402,825,72,2,1137,945,499,937,645,1565,217,264,935,75,1033,38,246,782,504,551,282,779,460,561,714,1238,1029,967,630,675,296,240,895,940,1442,625,714,897,435,139,281,217,223,156,316,379,370,77,570,388,1041,276,541,502,756,315,708,435,624,471,1355,245,427,892,558,179,104,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,It is too expensive,0.07,0.06,0.08,0.08,0.09,0.08,0.05,0.08,0.1,0.08,0.09,0.07,0.06,0.03,0.03,0.03,0.03,0.07,0.09,0.09,0.07,0.08,0.06,0.07,0.05,0.05,0.08,0.09,0.11,0.18,0.05,0.07,0.06,0.1,0.09,0.1,0.05,0.08,0.1,0.06,0.07,0.08,0.07,0.07,0.08,0.18,0.12,0.05,0.1,0.1,0.06,0.03,0.01,0.06,0.1,0.06,0.07,0.09,0.08,0.08,0.06,0.09,0.05,0.07,0.06,0.07,0.08,0.07,0.08,0.07,0.06,0.09,0.08,0.06,0.08,0.07,0.09,0.08,0.07,0.06,0.07,0.07,0.08,0.06,0.15,0.06,0.08,0.09,0.07,0.09,0.06,0.05,0.09,0.1,0.11,0.06,0.04,0.06,0.1,0.08,0.07,0.06,0.09,0.08,0.06,0.07,0.1,0.08,0.07,0.08,0.06,0.09,0.08,0.07,0.05,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vous n’aimez pas la compétition,1668,720,948,165,320,462,722,165,172,284,325,290,329,103,1,171,172,608,494,394,340,743,457,102,134,129,223,351,145,123,461,102,849,229,328,119,134,490,91,568,510,336,602.0,301.0,428,182,575,875,405,320,753,141,6,1148,520,433,837,398,1152,208,269,682,58,886,42,202,624,444,398,214,716,358,380,640,949,851,769,512,505,310,168,802,695,1317,333,578,741,298,56,133,195,336,109,187,266,386,63,326,247,1030,215,406,350,694,252,486,293,637,386,1022,255,283,729,476,148,47,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,You do not like competitive activities,0.06,0.05,0.07,0.05,0.05,0.07,0.07,0.05,0.04,0.06,0.07,0.07,0.08,0.04,0.01,0.05,0.05,0.07,0.07,0.05,0.07,0.06,0.05,0.04,0.06,0.04,0.07,0.06,0.1,0.07,0.06,0.04,0.06,0.07,0.06,0.06,0.06,0.06,0.05,0.07,0.06,0.06,0.06,0.06,0.06,0.09,0.09,0.05,0.06,0.08,0.06,0.06,0.02,0.06,0.06,0.05,0.07,0.05,0.06,0.08,0.07,0.07,0.04,0.06,0.07,0.06,0.06,0.06,0.06,0.06,0.06,0.07,0.05,0.06,0.06,0.05,0.07,0.07,0.05,0.06,0.05,0.06,0.06,0.06,0.08,0.05,0.07,0.06,0.03,0.04,0.06,0.07,0.06,0.06,0.08,0.06,0.03,0.04,0.06,0.08,0.06,0.05,0.06,0.07,0.05,0.04,0.07,0.08,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Il n'y a pas d'infrastructures sportives adaptées ou accessibles près de chez vous ,833,392,441,124,246,196,268,124,152,161,128,114,105,49,0,64,65,218,232,318,129,370,239,70,49,86,145,172,40,99,172,70,442,102,183,39,55,250,26,222,322,132,242.0,195.0,265,98,237,469,200,130,401,56,6,610,223,350,317,166,604,100,121,389,21,404,19,105,296,240,192,94,423,142,174,272,520,393,413,211,285,186,89,433,306,650,180,308,366,148,52,129,100,111,72,117,96,157,24,233,145,431,76,268,195,293,89,328,164,253,191,496,146,179,325,212,106,38,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,There is no suitable or accessible sport infrastructure close to where you live,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.03,0.04,0.04,0.03,0.03,0.03,0.02,0,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.06,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.03,0.02,0.03,0.04,0.02,0.03,0.04,0.03,0.05,0.04,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.04,0.03,0.04,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.02,0.02,0.04,0.03,0.04,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.02,0.04,0.04,0.03,0.03,0.01,0.03,0.04,0.03,0.02,0.03,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vous avez un handicap ou une maladie ,3905,1654,2250,129,297,643,2835,129,178,257,505,755,1089,991,37,1280,1317,1650,576,362,1278,1565,828,85,112,155,139,399,201,239,2574,85,1761,267,573,385,895,1560,292,1412,615,1498,1553.0,432.0,422,475,883,2475,1488,646,1364,164,15,2588,1316,1279,1742,881,1771,429,1426,1132,550,2042,181,377,1042,1062,1424,470,1448,759,1227,1307,2297,1970,1762,1007,1451,592,386,1564,1941,2709,1134,1198,1539,1024,52,128,298,1177,77,169,346,1658,221,508,347,2820,393,724,567,2214,535,841,500,2028,852,1903,1135,427,1248,1339,800,135,3770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,You have a disability or illness,0.14,0.12,0.16,0.04,0.05,0.09,0.26,0.04,0.04,0.06,0.11,0.18,0.26,0.38,0.44,0.36,0.36,0.2,0.08,0.04,0.27,0.13,0.1,0.03,0.05,0.05,0.04,0.07,0.13,0.13,0.34,0.03,0.12,0.08,0.1,0.2,0.38,0.18,0.17,0.16,0.07,0.27,0.16,0.08,0.05,0.22,0.13,0.13,0.21,0.16,0.1,0.06,0.07,0.14,0.14,0.16,0.14,0.12,0.09,0.16,0.35,0.11,0.39,0.13,0.3,0.11,0.1,0.14,0.2,0.12,0.12,0.16,0.17,0.11,0.16,0.13,0.16,0.13,0.15,0.12,0.11,0.12,0.17,0.12,0.27,0.11,0.14,0.21,0.03,0.04,0.08,0.24,0.04,0.05,0.1,0.28,0.11,0.06,0.09,0.22,0.1,0.09,0.1,0.22,0.11,0.08,0.12,0.25,0.13,0.11,0.27,0.09,0.11,0.17,0.24,0.08,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vous n’avez pas d’amis avec qui pratiquer un sport,914,399,515,138,215,197,365,138,136,125,150,161,154,50,3,79,82,316,215,302,137,401,274,84,25,87,106,172,76,117,248,84,386,109,232,90,94,361,56,265,229,244,309.0,129.0,233,114,302,480,255,179,385,61,4,572,342,228,428,259,650,106,138,414,33,435,33,93,324,267,231,106,407,156,246,406,472,493,403,290,317,141,94,422,393,673,233,331,378,191,62,109,79,149,77,106,118,215,22,241,113,535,108,239,204,362,120,310,169,315,246,569,95,156,355,277,111,24,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,You do not have friends to do sports with,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.04,0.04,0.02,0.04,0.02,0.02,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.03,0.05,0.07,0.03,0.03,0.03,0.03,0.04,0.05,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.05,0.04,0.03,0.04,0.04,0.03,0.02,0.02,0.03,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.02,0.03,0.06,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0.04,0.03,0.03,0.04,0.01,0.03,0.03,0.04,0.03,0.03,0.04,0.04,0.02,0.03,0.04,0.04,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.01,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
