Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fort,3876,2276,1600,366,796,1088,1625,366,464,633,787,693,644,288,11,427,438,1336,1146,955,394,1278,1816,324,451,745,427,513,141,211,1063,324,2165,441,752,250,224,1041,185,1281,1325,685,1446.0,747.0,997,246,702,2845,610,484,1920,732,59,2837,1039,1015,1664,1193,3222,313,307,1091,91,2656,37,2543,865,451,17,3876,0,0,0,2015,1758,2600,1231,1631,1128,815,3013,863,0,3340,506,2087,1003,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Strong,0.14,0.17,0.11,0.1,0.12,0.15,0.15,0.1,0.11,0.14,0.16,0.17,0.15,0.11,0.13,0.12,0.12,0.17,0.15,0.11,0.08,0.11,0.21,0.13,0.21,0.24,0.13,0.08,0.09,0.12,0.14,0.13,0.15,0.13,0.13,0.13,0.09,0.12,0.11,0.15,0.15,0.12,0.15,0.15,0.13,0.11,0.1,0.15,0.09,0.12,0.15,0.29,0.26,0.15,0.11,0.12,0.13,0.16,0.16,0.11,0.07,0.11,0.06,0.17,0.06,0.76,0.09,0.06,- ,1,- ,- ,- ,0.18,0.12,0.17,0.11,0.22,0.12,0.17,0.89,0.07,- ,0.14,0.12,0.19,0.09,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Moyen,12152,6248,5904,1271,2903,3338,4640,1271,1823,2145,2273,1896,1814,930,14,1325,1339,3732,3556,3525,1635,5298,4103,901,1071,1573,1804,2619,507,541,3136,901,6804,1384,2234,759,825,3219,599,4006,4182,2240,4239.0,2282.0,3391,657,2902,8315,2336,1708,6377,1190,99,8448,3704,3595,5429,3125,9167,1319,1442,4515,472,7006,159,800,5327,3887,2138,0,12152,0,0,5816,5838,7563,4304,3406,4608,2259,354,11300,492,10552,1500,5417,4805,1808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Medium,0.43,0.46,0.41,0.35,0.45,0.47,0.42,0.35,0.44,0.47,0.47,0.46,0.44,0.35,0.17,0.37,0.37,0.46,0.47,0.4,0.35,0.45,0.48,0.37,0.49,0.52,0.53,0.44,0.33,0.31,0.41,0.37,0.48,0.42,0.37,0.4,0.35,0.38,0.36,0.46,0.47,0.4,0.45,0.44,0.44,0.31,0.43,0.45,0.33,0.43,0.49,0.47,0.45,0.45,0.4,0.44,0.44,0.43,0.45,0.49,0.35,0.44,0.34,0.44,0.27,0.24,0.53,0.51,0.3,- ,1,- ,- ,0.51,0.4,0.48,0.38,0.45,0.47,0.47,0.11,0.85,0.04,0.45,0.35,0.49,0.42,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Faible,4884,2294,2589,690,1132,1232,1830,690,721,803,840,625,741,463,20,624,644,1334,1326,1580,840,2082,1398,482,337,426,579,1097,273,343,1347,482,2324,641,1134,320,410,1572,292,1469,1496,1017,1640.0,830.0,1397,397,1276,3085,1352,796,2144,375,28,3279,1605,1421,2284,1179,3533,488,685,1776,226,2711,172,0,1999,1601,1284,0,0,4884,0,1671,2879,2610,2086,1320,1802,826,5,1106,3736,3994,846,1571,2156,1036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Low,0.18,0.17,0.18,0.19,0.18,0.18,0.17,0.19,0.18,0.17,0.18,0.15,0.18,0.18,0.24,0.18,0.17,0.16,0.18,0.18,0.18,0.18,0.17,0.2,0.15,0.14,0.17,0.18,0.18,0.19,0.17,0.2,0.17,0.19,0.19,0.17,0.17,0.18,0.17,0.17,0.17,0.18,0.17,0.16,0.18,0.19,0.19,0.17,0.19,0.2,0.16,0.15,0.13,0.18,0.17,0.17,0.18,0.16,0.17,0.18,0.17,0.17,0.16,0.17,0.29,- ,0.2,0.21,0.18,- ,- ,1,- ,0.14,0.19,0.17,0.19,0.18,0.18,0.17,- ,0.08,0.33,0.17,0.2,0.14,0.19,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pas du Tout,7119,2705,4414,1313,1639,1373,2795,1313,1099,1018,894,903,942,949,38,1190,1229,1718,1507,2666,1825,3130,1201,728,325,313,569,1776,607,675,2126,728,2883,866,1828,553,914,2696,599,1895,1853,1687,2166.0,1284.0,1982,824,1882,4159,2751,1023,2581,232,35,4127,2992,2178,3126,1790,4542,584,1698,2802,611,3476,230,0,1791,1636,3692,0,0,0,7119,1942,4229,2870,3532,1154,2290,899,0,0,7030,5655,1381,2030,3410,1245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Not at all,0.25,0.2,0.3,0.36,0.25,0.2,0.26,0.36,0.27,0.22,0.19,0.22,0.23,0.36,0.46,0.33,0.34,0.21,0.2,0.31,0.39,0.26,0.14,0.3,0.15,0.1,0.17,0.3,0.4,0.38,0.28,0.3,0.2,0.26,0.31,0.3,0.39,0.32,0.36,0.22,0.21,0.3,0.23,0.25,0.25,0.39,0.28,0.23,0.39,0.25,0.2,0.09,0.16,0.22,0.32,0.27,0.25,0.25,0.22,0.22,0.41,0.28,0.44,0.22,0.38,- ,0.18,0.22,0.52,- ,- ,- ,1,0.17,0.29,0.18,0.32,0.15,0.23,0.19,- ,- ,0.63,0.24,0.33,0.18,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
