Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156
,"Responsible for ordinary shopping and looking after the home, or without any current occupation, not working",0.05,0.01,0.1,0.03,0.06,0.06,0.06,0.03,0.06,0.06,0.05,0.08,0.05,0.05,0.01,0.05,0.05,0.06,0.06,0.04,0.11,0.06,0.03,- ,- ,- ,- ,- ,1,- ,- ,- ,0.08,0.05,0.02,0.03,0.05,0.02,0.08,0.05,0.09,0.02,0.05,0.05,0.08,0.08,0.08,0.04,0.08,0.06,0.05,0.03,0.05,0.06,0.05,0.06,0.05,0.05,0.04,0.07,0.09,0.05,0.09,0.05,0.09,0.04,0.05,0.06,0.07,0.04,0.04,0.06,0.09,0.05,0.05,0.04,0.07,0.04,0.05,0.04,0.03,0.04,0.08,0.05,0.08,0.04,0.06,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Etudiants,2435,1272,1163,2167,253,11,4,2167,227,32,5,3,1,0,0,1,1,5,19,2410,0,0,0,2435,0,0,0,0,0,0,0,2435,100,317,1851,31,6,1786,102,322,95,249,307,614,1265,101,424,1710,279,228,1315,312,18,1213,1222,562,1081,792,2413,15,6,971,23,1429,13,301,1078,550,507,324,901,482,728,1086,1057,1417,780,758,729,242,301,1068,1046,2268,151,1277,895,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Student,0.09,0.09,0.08,0.6,0.04,- ,- ,0.6,0.06,0.01,- ,- ,- ,- ,- ,- ,- ,- ,- ,0.28,- ,- ,- ,1,- ,- ,- ,- ,- ,- ,- ,1,0.01,0.1,0.31,0.02,- ,0.21,0.06,0.04,0.01,0.05,0.03,0.12,0.16,0.05,0.06,0.09,0.04,0.06,0.1,0.12,0.08,0.07,0.13,0.07,0.09,0.11,0.12,0.01,- ,0.1,0.02,0.09,0.02,0.09,0.11,0.07,0.07,0.08,0.07,0.1,0.1,0.09,0.07,0.09,0.07,0.1,0.07,0.05,0.09,0.08,0.09,0.1,0.04,0.11,0.08,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Au chômage\ temporairement sans emploi,1771,865,906,294,668,523,286,294,454,384,353,252,25,9,2,9,11,346,564,849,299,976,446,0,0,0,0,0,0,1771,0,0,580,326,645,171,34,665,185,379,527,348,477,353,593,478,620,634,759,313,573,37,0,808,963,534,812,424,1373,199,180,888,38,780,65,179,621,399,571,211,541,343,675,582,1050,788,884,479,521,227,192,622,948,1055,707,535,750,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Unemployed or temporarily not working,0.06,0.06,0.06,0.08,0.1,0.07,0.03,0.08,0.11,0.08,0.07,0.06,0.01,- ,0.02,0.01,0.01,0.04,0.08,0.1,0.06,0.08,0.05,- ,- ,- ,- ,- ,- ,1,- ,- ,0.04,0.1,0.11,0.09,0.02,0.08,0.11,0.04,0.06,0.06,0.05,0.07,0.08,0.22,0.09,0.03,0.11,0.08,0.04,0.01,- ,0.04,0.1,0.07,0.07,0.06,0.07,0.08,0.04,0.09,0.03,0.05,0.11,0.05,0.06,0.05,0.08,0.05,0.04,0.07,0.09,0.05,0.07,0.05,0.08,0.06,0.05,0.05,0.06,0.05,0.08,0.04,0.17,0.05,0.07,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A la retraite ou en congé de maladie prolongé,7672,3455,4217,3,78,307,7285,3,39,86,260,1251,3631,2403,79,3247,3326,4060,232,55,2822,2963,1664,0,0,0,0,0,0,0,7672,0,4114,272,653,634,1968,2883,373,3678,708,2867,3983,503,319,517,1458,5534,2385,1167,3242,490,50,5852,1821,2431,3519,1711,2976,1106,3019,1720,1058,4573,322,773,2073,2209,2618,1063,3136,1347,2126,2915,4125,4272,3052,2009,2712,1397,840,3436,3355,6116,1444,2680,3066,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Retired or unable to work through illness,0.27,0.26,0.29,- ,0.01,0.04,0.67,- ,0.01,0.02,0.05,0.3,0.88,0.92,0.94,0.91,0.91,0.5,0.03,0.01,0.6,0.25,0.2,- ,- ,- ,- ,- ,- ,- ,1,- ,0.29,0.08,0.11,0.34,0.83,0.34,0.22,0.43,0.08,0.51,0.42,0.1,0.04,0.24,0.21,0.3,0.34,0.29,0.25,0.19,0.23,0.31,0.2,0.3,0.28,0.24,0.15,0.41,0.73,0.17,0.76,0.29,0.54,0.23,0.21,0.29,0.37,0.27,0.26,0.28,0.3,0.25,0.28,0.27,0.27,0.27,0.28,0.29,0.25,0.26,0.3,0.26,0.34,0.24,0.27,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Agriculteur exploitant,159,122,37,5,27,68,59,5,12,32,51,47,8,4,0,6,6,57,73,23,44,79,32,0,159,0,0,0,0,0,0,0,117,18,15,4,2,17,4,43,92,14,40,37,68,32,43,84,56,28,54,12,1,131,27,106,46,7,74,53,28,69,5,81,4,46,56,30,27,44,64,20,30,63,90,74,81,28,44,44,35,76,48,115,42,75,48,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Farmer,0.01,0.01,- ,- ,- ,0.01,0.01,- ,- ,0.01,0.01,0.01,- ,- ,- ,- ,- ,0.01,0.01,- ,0.01,0.01,- ,- ,0.07,- ,- ,- ,- ,- ,- ,- ,0.01,0.01,- ,- ,- ,- ,- ,- ,0.01,- ,- ,0.01,0.01,0.02,0.01,0.01,0.01,0.01,- ,0.01,- ,0.01,- ,0.01,- ,- ,- ,0.02,0.01,0.01,- ,- ,0.01,0.01,- ,- ,- ,0.01,0.01,- ,- ,0.01,0.01,0.01,0.01,- ,- ,0.01,0.01,0.01,0.01,0.01,0.01,0.01,- ,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pêcheur,7,4,3,3,0,3,1,3,0,2,1,1,0,0,0,0,0,1,3,4,0,7,0,0,7,0,0,0,0,0,0,0,3,3,1,0,0,1,0,3,3,1,4,0,3,1,6,1,7,0,1,0,0,1,7,6,1,0,7,1,0,7,0,1,0,0,1,1,6,0,1,3,4,0,7,0,5,2,1,0,0,3,4,6,1,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fisherman,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,0.01,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Profession libérale (avocat, médecin, expert comptable, architecte, etc.)",502,279,223,1,144,227,130,1,67,147,157,101,26,3,0,5,5,155,239,103,9,101,385,0,502,0,0,0,0,0,0,0,313,69,84,24,11,105,14,131,252,76,152,121,153,8,106,388,24,24,263,169,14,403,99,117,229,156,488,6,7,158,0,337,7,147,184,113,58,138,238,79,47,237,254,288,209,161,170,105,120,275,105,464,38,273,165,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Professional (lawyer, medical practitioner, accountant, architect, etc.)",0.02,0.02,0.01,- ,0.02,0.03,0.01,- ,0.02,0.03,0.03,0.02,0.01,- ,- ,- ,- ,0.02,0.03,0.01,- ,0.01,0.05,- ,0.23,- ,- ,- ,- ,- ,- ,- ,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.02,0.02,- ,0.02,0.02,- ,0.01,0.02,0.07,0.06,0.02,0.01,0.01,0.02,0.02,0.02,- ,- ,0.02,- ,0.02,0.01,0.05,0.02,0.02,0.01,0.04,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.04,0.02,0.01,0.02,0.01,0.02,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Commerçant ou propriétaire d'un magasin, artisan ou autre travailleur indépendant",902,536,366,30,272,375,225,30,164,220,264,180,41,4,0,7,7,259,396,240,92,498,293,0,902,0,0,0,0,0,0,0,552,113,112,105,15,145,88,243,422,104,298,196,304,48,302,536,154,141,481,100,8,656,246,268,404,230,776,82,42,328,3,555,16,147,369,191,194,138,424,160,180,316,551,425,457,237,268,207,123,434,345,770,121,325,359,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Owner of a shop, craftsmen, other self-employed person",0.03,0.04,0.02,0.01,0.04,0.05,0.02,0.01,0.04,0.05,0.06,0.04,0.01,- ,- ,- ,- ,0.03,0.05,0.03,0.02,0.04,0.03,- ,0.41,- ,- ,- ,- ,- ,- ,- ,0.04,0.03,0.02,0.06,0.01,0.02,0.05,0.03,0.05,0.02,0.03,0.04,0.04,0.02,0.04,0.03,0.02,0.03,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.03,0.04,0.03,0.01,0.03,- ,0.03,0.03,0.05,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.04,0.03,0.04,0.03,0.03,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Industriel, propriétaire (en tout ou en partie) d'une entreprise",614,419,195,11,166,291,146,11,96,142,218,126,17,3,0,4,4,187,291,133,20,269,319,0,614,0,0,0,0,0,0,0,425,107,47,26,6,61,18,186,346,49,209,107,249,12,86,505,61,54,334,141,12,510,104,213,244,157,575,33,6,173,11,430,0,109,259,185,60,130,344,76,63,289,310,382,228,158,220,157,134,346,133,580,33,302,205,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Business proprietors, owner (full or partner) of a company",0.02,0.03,0.01,- ,0.03,0.04,0.01,- ,0.02,0.03,0.05,0.03,- ,- ,- ,- ,- ,0.03,0.04,0.01,- ,0.02,0.04,- ,0.28,- ,- ,- ,- ,- ,- ,- ,0.03,0.03,0.01,0.01,- ,0.01,0.01,0.02,0.04,0.01,0.02,0.02,0.03,0.01,0.01,0.03,0.01,0.01,0.03,0.06,0.05,0.03,0.01,0.03,0.02,0.02,0.03,0.01,- ,0.02,0.01,0.03,- ,0.03,0.03,0.02,0.01,0.03,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.04,0.03,0.01,0.02,0.01,0.03,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Profession libérale salariée (docteur, avocat, comptable, architecte, etc.)",540,308,232,17,242,199,83,17,170,131,140,73,8,1,0,2,2,106,217,216,4,61,469,0,0,540,0,0,0,0,0,0,356,70,86,18,8,99,14,148,278,74,143,134,190,4,71,462,39,36,283,155,17,435,105,114,186,239,522,12,6,257,1,273,8,108,229,143,59,113,272,87,67,296,233,378,157,163,200,125,113,298,129,520,19,287,188,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Employed professional (employed doctor, lawyer, accountant, architect)",0.02,0.02,0.02,0.01,0.04,0.03,0.01,0.01,0.04,0.03,0.03,0.02,- ,- ,- ,- ,- ,0.01,0.03,0.02,- ,- ,0.06,- ,- ,0.18,- ,- ,- ,- ,- ,- ,0.02,0.02,0.01,0.01,- ,0.01,0.01,0.02,0.03,0.01,0.01,0.03,0.02,- ,0.01,0.03,- ,0.01,0.02,0.06,0.08,0.02,0.01,0.01,0.02,0.03,0.03,0.01,- ,0.02,- ,0.02,0.01,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.02,0.02,0.03,0.03,0.02,0.01,0.02,- ,0.03,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
