Index,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Eurobarometer 88.4,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
,,UE28,Homme,Femme, 15-24, 25-39, 40-54, 55 +, 15-24, 25-34,35-44,45-54,55-64,65-74,75+,Avant 1928,1928 - 1945,Total 'Avant 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","Après 1980 ""Y""",15-,16-19,20+,Tjs étudiant,Indépendants,Cadres directeurs,Autres employés,Ouvriers,Femmes/ hommes au foyer,Chômeurs,Retraités,Etudiants,Marié,Célibataire vivant en couple,Célibataire,"Divorcé ou 
séparé",Veuf,Mén. d’une pers. sans enfants,Mén. d’une pers. avec enfants,Mén. de plus. pers. sans enfants,Mén. de plus. pers. avec enfants,1,2.0,3.0,4+,La plupart du temps,De temps en temps,Pratiquement jamais/ Jamais,La classe ouvrière,La classe moyenne inférieure,La classe moyenne,La classe moyenne supérieure,La classe supérieure,Oui,Non,Village rural,Petite moyenne ville,Grande ville,Tous les jours,Souvent/ Parfois,Jamais,Portable unique-ment,"Fixe 
unique-ment",Fixe & portable,Pas de tel.,+ +,+,-,- -,Fort,Moyen,Faible,Pas du tout,D'accord,Pas d'accord,D'accord,Pas d'accord,Gauche,Centre,Droite,Fréquem-ment,Occasion-nellement,Jamais,Satisfait(e) ,Pas satisfait(e) ,Positive,Neutre,Négative,"Homme 
15-24","Homme 
25-39","Homme 
40-54","Homme 
55+","Femme 
15-24","Femme 
25-39","Femme 
40-54","Femme 
55+",Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,Presque quotidienne ,Plusieurs fois par semaine,Occasion-nellment,Jamais,1-3 jours,4-7 jours,Jamais,2h30 ou moins,2h31 à 5h30,5h31 à 8h30,8h31 ou plus,Oui,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,-,-,,,,,,,,,,,,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,EU28,Man,Woman,,,,,,,,,,,,Before 1928,1928 - 1945,Total 'Before 1946',"1946 - 1964 ""BB""","1965 - 1980 ""X""","After 1980 ""Y""",,,,Still studying,Self- employed,Managers,Other white collars,Manual workers,House persons,Unemployed,Retired,Students,Married,Single living with a partner,Single,Divorced or separated,Widow,Single Household without children,Single Household with children,Multiple Household without children,Household with children,,,,,Most of the time,From time to time,Almost never/ Never,The working class,The lower middle class,The middle class,The upper middle class,The upper class,Yes,No,Rural village,Small/ mid size town,Large town,Everyday,Often/ Sometimes,Never,Mobile only,Landline only,Landline & mobile,No tel.,,,,,Strong,Medium,Low,Not at all,Agree,Disagree,Agree,Disagree,Left,Centre,Right,Fre-quently,Occasio-nally,Never,Satisfied,Not satisfied,Positive,Neutral,Negative,Male 15-24,Male 25-39,Male 40-54,Male 55+,Female 15-24,Female 25-39,Female 40-54,Female 55+,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,Almost daily,A few times a week,Occasionally,Never,1-3 days,4-7 days,Never,2h30 or less,2h31 to 5h30,5h31 to 8h30,8h31 or more,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TOTAL,28031,13524,14507,3640,6470,7031,10890,3640,4107,4599,4794,4118,4141,2630,84,3565,3649,8120,7535,8726,4694,11788,8518,2435,2184,3057,3379,6005,1528,1771,7672,2435,14176,3332,5948,1882,2372,8528,1675,8651,8857,5630,9491.0,5144.0,7767,2124,6762,18404,7050,4010,13022,2530,222,18692,9339,8208,12503,7288,20464,2704,4131,10184,1400,15849,598,3343,9982,7574,7132,3876,12152,4884,7119,11445,14705,15642,11152,7511,9828,4799,3371,13268,11258,23541,4233,11105,11374,4848,1875,3260,3520,4869,1766,3209,3511,6021,1990,9126,3945,12897,3840,8375,5782,9913,4918,10868,4196,8049,6417,17251,4178,4579,11326,8105,3275,1602,26389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tout à fait d’accord,8750,4456,4294,1189,1978,2417,3166,1189,1261,1462,1671,1270,1231,665,11,948,959,2549,2475,2768,1032,3334,3414,859,745,1322,1118,1656,351,473,2226,859,4462,1141,1871,624,554,2488,562,2726,2877,1673,3004.0,1610.0,2463,462,1490,6594,1579,1122,4356,1251,132,5923,2827,2548,4003,2196,7256,651,764,2692,257,5733,69,1410,3188,2131,2021,1725,3910,1427,1688,4389,3868,5927,2540,2619,3207,1547,1492,4345,2899,7925,792,3973,3284,1374,694,1021,1204,1538,496,957,1213,1628,832,3713,1115,3076,1774,3195,1554,2201,2171,4049,936,1594,1844,6039,838,1388,3593,2510,1134,779,7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Totally agree,0.31,0.33,0.3,0.33,0.31,0.34,0.29,0.33,0.31,0.32,0.35,0.31,0.3,0.25,0.13,0.27,0.26,0.32,0.33,0.32,0.22,0.28,0.4,0.35,0.34,0.43,0.33,0.28,0.23,0.27,0.29,0.35,0.31,0.34,0.31,0.33,0.23,0.29,0.33,0.31,0.32,0.3,0.32,0.31,0.32,0.22,0.22,0.36,0.22,0.28,0.34,0.49,0.6,0.32,0.3,0.31,0.32,0.3,0.35,0.24,0.18,0.26,0.18,0.36,0.11,0.42,0.32,0.28,0.28,0.45,0.32,0.29,0.24,0.38,0.26,0.38,0.23,0.35,0.33,0.32,0.44,0.33,0.26,0.34,0.19,0.36,0.29,0.28,0.37,0.31,0.34,0.32,0.28,0.3,0.34,0.27,0.42,0.41,0.28,0.24,0.46,0.38,0.27,0.22,0.44,0.37,0.22,0.2,0.29,0.35,0.2,0.3,0.32,0.31,0.35,0.49,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt d’accord,12042,5780,6263,1626,2960,2977,4479,1626,1920,2031,1986,1726,1690,1063,34,1437,1470,3357,3258,3957,1937,5224,3580,1081,917,1233,1528,2790,643,740,3109,1081,6031,1464,2717,756,939,3791,621,3702,3793,2478,3987.0,2204.0,3374,791,3072,7879,3044,1706,5875,924,67,7838,4204,3125,5676,3233,8879,1223,1709,4441,594,6815,193,1238,4470,3442,2892,1414,5431,2084,3112,4921,6358,6732,4834,3165,4447,2018,1293,5855,4822,10424,1545,4770,5146,1941,827,1513,1441,1998,799,1447,1536,2481,787,3906,1909,5419,1387,3598,2790,4222,1849,4721,2066,3407,2917,7222,1809,1942,5046,3500,1262,587,11439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tend to agree,0.43,0.43,0.43,0.45,0.46,0.42,0.41,0.45,0.47,0.44,0.41,0.42,0.41,0.4,0.4,0.4,0.41,0.41,0.43,0.45,0.41,0.44,0.42,0.44,0.42,0.4,0.45,0.46,0.42,0.42,0.41,0.44,0.43,0.44,0.46,0.4,0.4,0.44,0.37,0.43,0.43,0.44,0.42,0.43,0.43,0.37,0.45,0.43,0.43,0.42,0.45,0.37,0.3,0.42,0.45,0.38,0.45,0.44,0.43,0.45,0.41,0.44,0.42,0.43,0.32,0.37,0.45,0.45,0.4,0.36,0.45,0.43,0.44,0.43,0.43,0.43,0.43,0.42,0.45,0.42,0.38,0.44,0.43,0.44,0.37,0.43,0.45,0.4,0.44,0.47,0.41,0.41,0.45,0.45,0.44,0.41,0.4,0.43,0.48,0.42,0.36,0.43,0.48,0.43,0.38,0.44,0.49,0.42,0.45,0.42,0.43,0.42,0.44,0.43,0.39,0.36,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plutôt pas d’accord,3741,1842,1898,497,903,955,1385,497,524,668,667,597,504,284,6,402,409,1087,1085,1160,701,1753,905,316,347,323,459,844,231,284,937,316,1953,395,810,268,285,1150,212,1106,1242,673,1247.0,721.0,1099,404,1126,2112,1110,633,1606,235,9,2583,1157,1353,1427,956,2586,428,601,1576,143,1910,112,423,1360,1053,905,438,1598,735,970,1251,2305,1702,1914,961,1215,715,351,1742,1631,2863,823,1269,1586,775,236,429,529,649,261,474,426,736,220,1044,589,1868,329,1038,895,1466,467,1385,692,1197,961,2132,625,673,1422,1164,372,178,3554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tend to disagree,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.15,0.14,0.15,0.12,0.11,0.07,0.11,0.11,0.13,0.14,0.13,0.15,0.15,0.11,0.13,0.16,0.11,0.14,0.14,0.15,0.16,0.12,0.13,0.14,0.12,0.14,0.14,0.12,0.14,0.13,0.13,0.14,0.12,0.13,0.14,0.14,0.19,0.17,0.11,0.16,0.16,0.12,0.09,0.04,0.14,0.13,0.16,0.11,0.13,0.13,0.16,0.15,0.15,0.1,0.12,0.19,0.13,0.14,0.14,0.13,0.11,0.13,0.15,0.13,0.11,0.16,0.11,0.17,0.13,0.12,0.15,0.11,0.13,0.14,0.12,0.19,0.11,0.14,0.16,0.13,0.13,0.15,0.13,0.15,0.15,0.12,0.12,0.11,0.11,0.15,0.14,0.09,0.13,0.16,0.15,0.1,0.13,0.17,0.15,0.15,0.12,0.15,0.15,0.13,0.14,0.11,0.11,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pas du tout d’accord,1694,769,925,170,417,410,697,170,272,292,264,258,289,149,8,216,224,531,429,510,419,799,327,91,126,101,191,408,144,155,478,91,897,192,293,107,181,454,127,493,596,263,557.0,339.0,535,243,570,848,622,309,626,70,7,1210,484,721,569,403,1036,204,357,776,92,720,106,185,534,423,552,182,614,347,552,459,1144,634,987,437,490,301,146,658,881,1116,559,554,695,375,76,200,206,288,95,218,204,409,102,312,180,1098,208,349,301,824,265,453,271,705,377,993,317,322,691,457,176,47,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Totally disagree,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07,0.06,0.09,0.06,0.06,0.07,0.06,0.06,0.09,0.07,0.04,0.04,0.06,0.03,0.06,0.07,0.1,0.09,0.06,0.04,0.06,0.06,0.05,0.06,0.08,0.05,0.08,0.06,0.07,0.05,0.06,0.07,0.07,0.11,0.08,0.05,0.09,0.08,0.05,0.03,0.03,0.06,0.05,0.09,0.05,0.06,0.05,0.08,0.09,0.08,0.07,0.05,0.18,0.05,0.05,0.06,0.08,0.05,0.05,0.07,0.08,0.04,0.08,0.04,0.09,0.06,0.05,0.06,0.04,0.05,0.08,0.05,0.13,0.05,0.06,0.08,0.04,0.06,0.06,0.06,0.05,0.07,0.06,0.07,0.05,0.03,0.05,0.09,0.05,0.04,0.05,0.08,0.05,0.04,0.06,0.09,0.06,0.06,0.08,0.07,0.06,0.06,0.05,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NSP,1804,676,1128,158,211,272,1163,158,130,146,207,267,428,468,26,562,588,597,288,331,605,678,291,87,49,78,84,306,159,118,922,87,833,140,258,128,412,644,153,624,348,543,696.0,270.0,295,225,503,971,695,240,559,49,8,1137,667,460,829,500,707,198,701,699,314,672,118,88,430,524,761,116,599,291,797,424,1029,646,878,329,469,218,91,668,1025,1213,513,539,664,383,43,98,139,397,115,113,133,766,50,151,152,1437,142,194,243,1200,166,260,231,1147,318,865,589,255,573,473,331,11,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DK,0.07,0.05,0.08,0.04,0.03,0.04,0.11,0.04,0.03,0.03,0.04,0.06,0.1,0.18,0.31,0.16,0.16,0.07,0.04,0.04,0.13,0.06,0.03,0.04,0.02,0.03,0.02,0.05,0.1,0.06,0.12,0.04,0.06,0.04,0.04,0.07,0.17,0.08,0.09,0.07,0.04,0.09,0.07,0.05,0.04,0.11,0.08,0.05,0.1,0.06,0.04,0.02,0.03,0.06,0.07,0.06,0.07,0.07,0.04,0.07,0.17,0.07,0.23,0.04,0.2,0.03,0.04,0.07,0.11,0.03,0.05,0.06,0.11,0.04,0.07,0.04,0.08,0.04,0.05,0.05,0.03,0.05,0.09,0.05,0.12,0.05,0.06,0.08,0.02,0.03,0.04,0.08,0.07,0.03,0.04,0.13,0.02,0.02,0.04,0.11,0.04,0.02,0.04,0.12,0.03,0.02,0.06,0.14,0.05,0.05,0.14,0.06,0.05,0.06,0.1,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Total 'D'accord',20792,10236,10556,2815,4938,5394,7645,2815,3181,3493,3658,2996,2920,1729,44,2385,2429,5905,5733,6725,2969,8558,6994,1941,1662,2555,2646,4446,994,1214,5335,1941,10493,2606,4588,1380,1494,6279,1183,6428,6670,4151,6990.0,3814.0,5837,1253,4562,14474,4622,2829,10231,2175,199,13761,7031,5674,9678,5429,16135,1874,2473,7132,851,12548,262,2648,7658,5574,4913,3139,9341,3512,4800,9310,10226,12660,7373,5784,7654,3565,2784,10200,7721,18349,2337,8743,8430,3315,1521,2534,2646,3536,1295,2404,2748,4109,1619,7619,3024,8494,3161,6793,4344,6424,4020,8770,3002,5001,4760,13261,2647,3330,8639,6010,2396,1366,19407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
